age,yrsed,edcat,yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue
53,11,1,19,74,1.907498,10.894502,0,4,1,28,4,44.4
54,11,1,11,37,0.190883,2.288117,0,4,1,12,4,13.1
54,11,1,6,49,7.22358,9.97542,1,2,1,25,4,17.6
55,11,1,20,11,0.241164,0.352836,0,3,0,5,4,5.2
56,11,1,2,72,0.40176,2.83824,0,1,1,18,4,34.3
57,11,1,30,166,4.524828,15.063172,0,5,1,31,4,69.6
57,11,1,32,236,10.738,5.782,0,3,1,33,4,80.1
60,11,1,8,82,5.379528,5.444472,0,3,1,33,4,61
62,11,1,14,48,2.57664,2.70336,0,5,0,21,4,23.8
62,11,1,19,157,10.857492,6.883508,0,3,1,37,4,54.3
62,11,1,6,17,0.011679,0.039321,0,5,1,17,4,6.4
63,11,1,18,55,1.9998,3.5552,0,4,1,28,4,23.4
65,11,1,12,116,5.632032,13.855968,0,3,0,32,4,60.5
65,11,1,28,65,2.71986,5.86014,0,2,1,35,4,36.1
66,11,1,7,34,1.605786,1.488214,0,4,0,21,4,13.1
67,11,1,26,166,16.12856,7.11144,1,5,0,34,4,64.1
72,11,1,27,38,1.212162,4.373838,0,5,0,21,4,17.5
74,11,1,14,26,0.212784,3.011216,0,4,1,28,4,19.2
75,11,1,8,15,0.36603,1.10397,0,4,0,30,4,8.7
18,12,2,0,24,2.684016,1.419984,1,1,0,0,4,8.7
19,12,2,0,25,1.493625,1.131375,1,3,1,0,4,13.4
22,12,2,2,18,1.722996,2.039004,1,4,1,2,4,10.3
23,12,2,2,18,0.2583,0.4797,0,1,1,4,4,9.9
24,12,2,4,15,0.533265,0.561735,1,1,0,1,4,6.4
25,12,2,5,20,0.1802,1.5198,0,4,1,3,4,11.9
27,12,2,1,21,0.430353,1.018647,0,2,1,8,4,9.4
27,12,2,4,33,2.606208,1.617792,1,2,0,3,4,18.6
28,12,2,3,32,0.487296,2.968704,0,1,1,7,4,7.1
28,12,2,6,22,1.01816,1.26984,0,3,0,2,4,10.5
34,12,2,9,37,0.587523,6.849477,0,3,0,9,4,20.2
35,12,2,15,100,5.8448,14.9552,1,3,1,10,4,45
37,12,2,15,56,0.038976,0.129024,0,3,1,16,4,32.5
37,12,2,11,70,5.34051,4.94949,1,2,1,13,4,42.9
39,12,2,9,43,0.837683,2.473317,0,4,1,20,4,21.1
39,12,2,5,42,1.72368,5.83632,1,1,1,7,4,21.5
40,12,2,11,27,0.340956,0.766044,0,3,1,14,4,15.2
40,12,2,4,31,0.402597,3.224403,0,5,0,3,4,13.2
42,12,2,13,92,1.579548,7.344452,0,5,1,8,4,53.9
43,12,2,16,77,1.886885,3.118115,0,4,0,5,4,33.1
44,12,2,17,82,3.620136,9.171864,0,5,0,14,4,42.7
44,12,2,2,41,2.21728,4.34272,0,2,1,18,4,15.8
51,12,2,8,36,0.259488,4.636512,0,2,1,18,4,16.4
51,12,2,7,40,0.26596,4.09404,0,3,0,15,4,18.2
51,12,2,18,40,2.28352,2.83648,0,3,1,12,4,23
51,12,2,17,70,2.3681,9.5319,0,4,1,15,4,30.5
52,12,2,6,41,4.844642,5.897358,1,3,1,5,4,30.2
52,12,2,25,114,0.463752,12.418248,0,4,0,14,4,42.6
52,12,2,19,110,0.4719,17.6781,0,2,1,31,4,50.9
54,12,2,12,83,1.684402,4.374598,0,4,1,21,4,51.2
55,12,2,11,56,1.31376,3.83824,0,4,0,19,4,32.6
56,12,2,14,78,0.28314,4.00686,0,4,0,18,4,32.5
58,12,2,21,117,4.680468,3.860532,0,5,1,30,4,37.7
60,12,2,9,52,1.00386,1.85614,0,3,1,12,4,24.4
61,12,2,35,246,2.72322,17.44878,0,3,1,41,4,93.7
64,12,2,16,70,0.69412,1.89588,0,1,0,28,4,35.2
65,12,2,20,11,0.173536,0.145464,0,5,0,30,4,4.4
67,12,2,12,38,0.942628,2.059372,0,2,0,36,4,19.6
69,12,2,21,72,8.335872,2.032128,0,5,1,40,4,39.2
69,12,2,23,111,1.06005,4.48995,0,5,0,30,4,64.5
71,12,2,38,12,0.171756,0.296244,0,3,1,49,4,3.5
76,12,2,14,13,0.5694,1.3286,0,2,1,34,4,6.4
77,12,2,44,11,0.0693,0.7007,0,2,0,24,4,7.4
78,12,2,18,10,0.16176,0.31824,0,5,1,35,4,4.6
79,12,2,18,9,0.385398,0.316602,0,4,1,43,4,4.2
18,13,2,0,19,3.766674,0.451326,1,1,1,0,4,10.6
18,13,2,0,16,0.257632,1.294368,1,1,1,0,4,9.9
18,13,2,0,14,0.68523,0.22477,1,1,1,0,4,6.2
18,13,2,0,16,0.513616,0.238384,1,1,0,0,4,5.2
18,13,2,0,18,0.1044,0.2556,0,1,0,0,4,7.9
18,13,2,0,48,1.165536,1.570464,0,1,1,0,4,22.4
21,13,2,1,22,0.32879,0.44121,0,2,1,1,4,9.7
21,13,2,0,15,0.105225,1.619775,1,3,1,2,4,5.6
22,13,2,0,36,0.238392,5.305608,0,3,1,2,4,21.4
22,13,2,1,25,0.4815,1.7685,1,3,0,2,4,14.6
23,13,2,2,24,0.518976,2.745024,1,3,1,2,4,8.6
24,13,2,1,24,1.587168,1.580832,0,4,1,4,4,9.9
25,13,2,4,22,0.366894,0.755106,0,3,1,5,4,11.4
29,13,2,6,16,0.316416,1.219584,1,5,1,5,4,8.8
30,13,2,7,16,0.857088,0.630912,0,1,1,6,4,6.1
30,13,2,0,50,2.65125,2.39875,1,1,0,7,4,24.5
30,13,2,1,30,0.81969,1.85031,1,2,1,4,4,16.1
32,13,2,2,22,0.070092,1.117908,0,4,1,10,4,9.6
32,13,2,3,50,1.21085,1.83915,0,4,0,4,4,24.2
33,13,2,9,18,0.483516,1.514484,0,1,1,6,4,5.3
33,13,2,5,26,0.032214,0.513786,0,5,1,12,4,14
33,13,2,1,27,1.266435,3.026565,0,2,0,7,4,10.2
33,13,2,10,30,1.63152,4.54848,0,4,0,7,4,16.1
35,13,2,11,44,8.21128,1.33672,1,4,1,8,4,18.4
35,13,2,9,41,1.092937,1.408063,0,4,1,7,4,21
35,13,2,8,34,0.315588,0.568412,0,4,1,7,4,20.4
37,13,2,8,28,0.21672,1.46328,0,2,1,16,4,16.2
38,13,2,13,77,2.03742,7.66458,0,4,1,17,4,35.1
38,13,2,16,36,0.17658,0.36342,0,3,1,5,4,19.9
39,13,2,13,35,1.92339,3.04661,0,5,0,14,4,10.9
39,13,2,4,64,4.420416,5.883584,0,3,1,12,4,24.1
41,13,2,8,37,1.036592,2.774408,0,3,0,12,4,11.4
42,13,2,16,76,4.167384,4.496616,0,4,1,22,4,38.3
43,13,2,5,33,0.247962,0.181038,0,1,0,6,4,18.8
46,13,2,2,28,0.760032,2.515968,0,1,0,12,4,9.9
47,13,2,4,29,1.0962,3.2538,0,3,0,21,4,15.3
50,13,2,15,68,3.94196,6.59804,0,5,1,13,4,34
50,13,2,20,142,4.336254,7.165746,0,4,1,22,4,72.8
52,13,2,5,33,0.48972,1.35828,0,3,1,16,4,21.6
53,13,2,2,27,0.358668,4.015332,0,3,0,18,4,10.2
53,13,2,4,21,0.153636,1.085364,0,3,0,25,4,7.7
54,13,2,16,74,4.519106,8.282894,0,5,0,8,4,38.4
54,13,2,5,45,1.427355,2.937645,0,4,1,31,4,18
54,13,2,4,29,0.733062,1.180938,0,5,1,20,4,11.4
54,13,2,25,145,2.28549,13.80951,0,4,1,22,4,73.2
55,13,2,27,259,0.686868,3.716132,0,5,1,28,4,93.4
56,13,2,19,54,1.256796,1.659204,0,5,1,33,4,21.4
56,13,2,23,74,3.516702,1.885298,0,2,0,5,4,46.5
57,13,2,6,45,1.201095,2.983905,0,1,0,8,4,23.4
57,13,2,17,29,0.4466,0.5684,0,3,1,33,4,15.4
58,13,2,19,69,0.385848,0.442152,0,4,1,22,4,29.1
58,13,2,16,99,4.448268,14.163732,0,4,1,29,4,36
58,13,2,16,37,1.14478,2.22222,0,5,0,23,4,18.8
58,13,2,20,113,1.345604,24.531396,0,1,1,22,4,57.6
59,13,2,11,79,3.247216,5.600784,0,4,0,16,4,31.7
60,13,2,23,101,0.549036,3.086964,0,4,1,17,4,54.7
61,13,2,12,38,0.399456,5.148544,0,2,1,38,4,22.8
62,13,2,8,47,0.602822,4.379178,0,4,0,38,4,32.2
68,13,2,9,47,4.981248,3.666752,1,3,0,16,4,26
68,13,2,31,32,0.351072,6.272928,0,1,1,29,4,19.8
69,13,2,6,12,0.005016,0.126984,0,3,1,32,4,6
72,13,2,39,12,0.235872,0.268128,0,4,1,41,4,6.7
74,13,2,39,19,0.241129,0.689871,0,4,1,45,4,6.2
74,13,2,18,35,1.05791,3.10709,0,4,1,29,4,17
75,13,2,10,14,0.256956,0.541044,0,4,1,26,4,6.6
75,13,2,35,22,0.338778,1.575222,0,5,1,47,4,10.8
76,13,2,38,20,0.19516,1.44484,0,5,1,21,4,5.1
76,13,2,6,36,0.374976,1.353024,0,3,1,38,4,22.9
77,13,2,37,15,0.66402,2.39598,0,5,1,36,4,9.8
79,13,2,32,12,0.095616,0.480384,0,2,0,34,4,7
79,13,2,38,33,1.417944,1.288056,0,5,1,55,4,16.5
79,13,2,7,9,0.469395,0.385605,0,5,0,21,4,5.2
19,14,2,0,21,1.173396,1.388604,0,1,1,0,4,10.2
19,14,2,0,18,0.74664,1.44936,1,1,1,0,4,8.9
19,14,2,0,27,3.411639,2.825361,1,1,0,0,4,10.9
19,14,2,0,41,4.066216,2.247784,1,1,0,0,4,20.5
19,14,2,0,16,1.086512,0.657488,0,2,1,0,4,7.6
22,14,2,1,37,4.657338,3.556662,1,1,1,3,4,19.8
23,14,2,0,23,0.621736,0.804264,1,3,1,3,4,9.7
24,14,2,1,22,0.267014,4.770986,1,3,1,4,4,9.8
24,14,2,1,46,1.409256,3.696744,1,2,1,2,4,25.5
26,14,2,1,20,1.09032,1.54968,1,1,1,4,4,9.2
26,14,2,2,35,6.552315,5.382685,1,4,1,4,4,21.5
28,14,2,6,29,0.034916,0.081084,0,4,0,6,4,19.9
29,14,2,5,22,0.693,1.507,0,3,0,4,4,11
30,14,2,1,65,0.85345,3.37155,0,2,0,8,4,30.7
33,14,2,8,31,0.631098,1.786902,0,3,0,12,4,15.1
36,14,2,2,29,1.708245,1.742755,1,3,1,14,4,12.3
38,14,2,3,29,0.8091,0.9309,0,2,1,12,4,9.8
38,14,2,5,31,0.663586,1.723414,0,5,1,11,4,17.3
38,14,2,13,93,4.903704,10.813296,0,3,1,15,4,45.9
39,14,2,10,49,1.684032,3.019968,0,2,0,12,4,35.2
41,14,2,8,39,1.312974,2.314026,0,2,1,10,4,17.4
43,14,2,9,41,4.900115,3.504885,1,5,0,8,4,17.4
43,14,2,16,60,0.672,0.828,0,5,1,12,4,35.4
44,14,2,8,35,0.8239,1.1011,0,3,1,24,4,11.9
48,14,2,4,92,4.325104,10.486896,1,4,0,5,4,52.3
48,14,2,4,22,0.02992,1.73008,0,3,0,12,4,9.4
48,14,2,2,59,1.038695,1.026305,1,1,0,16,4,38.4
49,14,2,15,146,1.7666,14.2934,0,2,1,29,4,87.7
49,14,2,12,58,2.572416,1.603584,0,1,1,25,4,30.6
49,14,2,16,103,1.3596,3.7904,0,5,1,19,4,69.7
50,14,2,20,133,7.03171,4.27329,0,5,1,22,4,56.3
53,14,2,8,35,1.586865,2.858135,0,1,0,5,4,14
53,14,2,16,181,6.369752,23.676248,0,4,1,30,4,89.3
54,14,2,7,75,0.6588,8.4912,0,3,1,29,4,29.4
54,14,2,5,51,1.451511,1.251489,0,2,0,27,4,32.9
55,14,2,23,80,0.0312,5.1688,0,5,1,27,4,35
55,14,2,19,109,1.064712,2.532288,0,5,0,15,4,52.2
55,14,2,24,162,8.43696,11.65104,0,5,1,23,4,59
59,14,2,15,153,4.549608,4.477392,0,2,1,32,4,49
60,14,2,14,110,1.92324,1.48676,0,2,0,21,4,45.9
62,14,2,12,62,1.089774,4.676226,0,4,1,26,4,32.4
66,14,2,6,11,2.35345,0.67155,1,2,1,16,4,8.2
70,14,2,4,49,3.66177,4.12923,0,5,1,40,4,36.1
71,14,2,1,34,0.585276,3.290724,0,4,1,36,4,19.9
74,14,2,7,20,0.77744,1.48256,0,1,1,36,4,8.4
76,14,2,11,36,0.75816,2.48184,0,2,1,42,4,21.6
79,14,2,44,17,1.1152,1.6728,0,3,0,14,4,9.8
20,15,3,0,23,1.443848,1.615152,0,1,1,1,4,13.3
22,15,3,1,20,0.23374,0.38626,0,1,0,2,4,8.5
23,15,3,2,31,2.417132,0.713868,1,3,0,2,4,19.4
25,15,3,2,22,0.38808,1.76792,1,3,0,3,4,10.4
25,15,3,0,19,0.073606,0.420394,0,3,1,2,4,9.8
27,15,3,1,29,0.81258,0.92742,0,2,1,3,4,20.1
28,15,3,1,19,0.247779,0.189221,0,1,0,6,4,9.9
29,15,3,4,20,0.2024,0.6776,0,1,0,4,4,10.5
32,15,3,5,30,0.62118,2.94882,1,3,0,3,4,19.4
33,15,3,3,35,0.69552,1.19448,0,2,1,5,4,13.5
33,15,3,5,48,1.040112,3.423888,1,2,0,12,4,24.6
36,15,3,0,29,0.905148,0.660852,1,2,1,14,4,16.2
36,15,3,5,19,0.164274,0.253726,1,3,1,11,4,8.7
38,15,3,3,84,2.955036,7.712964,1,3,1,10,4,35.8
42,15,3,8,47,0.747864,1.696136,0,4,1,12,4,30
46,15,3,4,59,0.735553,7.347447,0,3,1,23,4,28
47,15,3,19,43,1.039654,2.271346,0,1,1,15,4,19.1
47,15,3,8,76,9.924232,6.643768,1,2,1,16,4,41.5
48,15,3,4,56,2.159136,3.888864,0,4,1,7,4,28.3
49,15,3,24,118,7.675074,1.882926,0,4,0,4,4,51.9
49,15,3,17,208,8.2004,9.0636,0,4,1,12,4,80.8
50,15,3,8,87,2.46906,8.75394,0,3,1,27,4,36.1
51,15,3,20,174,9.643254,17.674746,1,4,1,24,4,66.9
51,15,3,7,33,2.568951,5.054049,1,3,1,14,4,18
51,15,3,11,85,2.80891,4.16109,0,2,0,20,4,26.4
51,15,3,16,28,0.370048,1.197952,0,3,0,9,4,14.7
53,15,3,26,196,13.694912,20.801088,1,4,1,19,4,88.2
56,15,3,21,82,0.80688,12.64112,0,3,1,5,4,38.1
57,15,3,8,82,1.12176,26.92224,1,5,1,23,4,53.2
58,15,3,19,138,0.591192,11.000808,0,5,1,28,4,39
59,15,3,7,32,0.869952,3.546048,0,4,1,28,4,17.7
59,15,3,3,32,2.17872,5.98128,0,3,1,21,4,14.1
63,15,3,31,103,0.999306,9.197694,0,5,1,39,4,43.2
64,15,3,18,69,1.532076,11.025924,0,1,0,17,4,35
64,15,3,28,180,2.36376,2.67624,0,5,1,43,4,87.6
65,15,3,8,84,2.70816,4.01184,0,1,1,24,4,29.8
66,15,3,11,17,0.118252,0.510748,0,2,0,30,4,6.6
67,15,3,15,181,23.686203,19.934797,1,5,1,16,4,65.7
67,15,3,20,11,0.22275,0.37125,0,3,0,11,4,5.4
67,15,3,17,40,1.55136,2.28864,0,4,1,15,4,24.9
69,15,3,29,15,0.834,0.366,0,4,0,12,4,6
71,15,3,2,49,1.338876,2.042124,0,3,1,45,4,29.6
72,15,3,17,69,1.48005,3.07395,0,3,1,41,4,32.2
74,15,3,11,9,0.421317,1.099683,0,5,0,20,4,3.8
75,15,3,26,106,11.011916,15.912084,0,5,1,29,4,45.6
76,15,3,32,42,0.052668,0.871332,0,3,0,33,4,15
21,16,3,0,39,1.472328,4.611672,1,3,1,0,4,15.5
21,16,3,0,21,1.066464,0.865536,0,1,0,1,4,15
21,16,3,0,16,1.006848,1.297152,0,2,0,1,4,6.3
21,16,3,0,20,0.88208,2.09792,1,1,1,1,4,6.6
21,16,3,0,16,0.0848,0.3152,0,2,1,1,4,9.3
21,16,3,0,27,0.61938,1.37862,1,2,0,2,4,11.7
22,16,3,0,20,0.22268,0.53732,1,1,0,1,4,10.2
22,16,3,0,26,0.424528,0.927472,0,2,1,1,4,13.2
22,16,3,0,38,0.67868,1.10732,1,1,0,1,4,19.6
23,16,3,1,26,0.348894,0.353106,1,1,1,3,4,11.2
24,16,3,0,30,0.37356,0.94644,0,1,1,2,4,12.8
25,16,3,2,32,1.116224,4.099776,0,2,1,5,4,17.5
26,16,3,0,24,1.297296,1.510704,1,2,0,5,4,9.8
27,16,3,2,46,4.11861,1.72339,1,2,1,6,4,24.3
27,16,3,1,21,1.102101,1.900899,1,1,0,4,4,11.6
28,16,3,1,56,5.490744,3.525256,1,4,1,9,4,22
28,16,3,4,25,0.9734,2.9516,1,2,0,5,4,14.6
34,16,3,3,58,3.386852,7.865148,0,4,1,9,4,35
34,16,3,8,29,0.480356,4.275644,0,4,0,13,4,17.3
36,16,3,3,38,1.626856,4.225144,1,5,0,10,4,25
37,16,3,2,40,0.29748,4.14252,1,4,0,12,4,13.2
38,16,3,12,113,1.481204,1.795796,0,5,0,9,4,62.8
38,16,3,5,28,2.678312,2.053688,1,4,1,12,4,12.5
42,16,3,10,100,0.8601,3.8399,0,5,1,9,4,39.4
43,16,3,2,39,1.913418,2.064582,1,2,1,10,4,23.2
43,16,3,5,58,1.170092,3.295908,1,3,0,8,4,30.2
43,16,3,1,32,0.42032,1.85168,0,2,1,14,4,16.8
43,16,3,9,102,1.144236,6.097764,0,2,1,13,4,36.2
44,16,3,8,50,1.0584,4.3416,0,2,1,13,4,20.5
44,16,3,15,74,4.158948,3.389052,0,5,1,22,4,37.9
45,16,3,8,43,0.15824,3.28176,0,3,0,18,4,21.1
45,16,3,15,55,0.2926,1.2474,0,4,0,7,4,29.4
47,16,3,11,45,0.24354,1.60146,0,4,1,21,4,29.1
49,16,3,9,60,1.1058,1.1742,0,5,0,10,4,28.2
50,16,3,9,61,0.305,7.32,0,3,1,14,4,32.6
53,16,3,9,73,1.993849,8.445151,0,5,0,21,4,36.2
58,16,3,20,198,12.296394,12.849606,1,3,1,15,4,92.4
58,16,3,16,89,0.747689,2.011311,0,3,1,22,4,47.1
60,16,3,6,72,3.183624,7.832376,1,5,0,37,4,37
61,16,3,4,35,1.233715,2.301285,0,3,0,29,4,9.4
62,16,3,13,64,0.752128,0.911872,0,2,1,13,4,28
63,16,3,7,52,1.825928,3.218072,1,4,1,19,4,25.7
65,16,3,12,115,3.165375,5.459625,0,4,1,15,4,61.9
65,16,3,19,122,0.889746,21.924254,0,3,1,26,4,56.8
66,16,3,14,80,0.74464,13.57536,0,1,1,27,4,49.1
68,16,3,30,237,7.5366,4.3134,0,3,1,19,4,88.8
68,16,3,4,18,0.45045,0.93555,0,5,1,32,4,9.6
70,16,3,19,22,0.94468,3.23532,0,3,1,32,4,10.8
70,16,3,7,72,1.6632,3.0888,0,3,1,21,4,39.3
71,16,3,32,11,0.176726,0.142274,0,3,1,4,4,6.3
71,16,3,15,96,5.626368,33.445632,1,4,1,23,4,44.5
72,16,3,9,10,0.31204,0.84796,1,4,0,19,4,4.4
73,16,3,27,53,0.55968,1.18932,0,5,1,14,4,28.4
73,16,3,15,93,2.264178,4.617822,0,3,1,38,4,45.4
75,16,3,14,23,1.726656,2.965344,0,2,1,43,4,10.4
75,16,3,11,32,0.2352,0.8848,0,5,1,49,4,16.9
77,16,3,30,54,0.414882,1.691118,0,2,1,50,4,31.3
78,16,3,11,16,0.271744,0.432256,0,3,0,43,4,9.1
22,17,4,0,20,0.50064,2.47936,0,2,0,1,4,8.8
22,17,4,0,17,0.067201,1.071799,1,3,1,0,4,6.5
22,17,4,0,28,0.517104,2.674896,0,1,1,3,4,16.7
22,17,4,0,36,0.433188,1.834812,0,1,1,3,4,13.8
23,17,4,0,35,0.76398,2.80602,1,2,1,3,4,16.7
25,17,4,1,37,1.703702,1.145298,0,1,0,2,4,23.1
25,17,4,0,46,4.43118,8.67882,1,2,0,2,4,20.4
27,17,4,2,72,1.468656,0.763344,0,2,1,6,4,28.7
27,17,4,0,22,0.262856,2.289144,0,1,0,3,4,10.2
29,17,4,2,39,0.91728,2.90472,0,2,1,10,4,13.2
29,17,4,1,24,0.191064,0.264936,1,2,0,8,4,10.7
29,17,4,2,25,1.58625,1.93875,0,1,0,2,4,8.3
30,17,4,1,14,0.603092,1.062908,1,1,0,6,4,5.1
31,17,4,4,113,0.704329,1.894671,1,2,1,10,4,76
33,17,4,1,52,1.11072,5.12928,0,3,1,9,4,28.4
33,17,4,1,47,4.92795,2.12205,1,3,0,7,4,19.3
35,17,4,9,50,0.567,1.233,0,3,0,6,4,23.8
35,17,4,2,51,0.515304,0.708696,0,1,0,4,4,26.1
36,17,4,5,34,3.46834,3.39966,0,2,1,5,4,18.2
37,17,4,9,150,4.7466,3.3534,1,3,1,12,4,89
40,17,4,2,39,1.969968,4.894032,1,3,0,11,4,17.8
42,17,4,4,79,2.30048,2.83452,0,1,0,3,4,38.7
43,17,4,8,115,8.12889,14.64111,1,4,1,16,4,50.8
44,17,4,4,88,0.524832,1.323168,0,3,1,8,4,40.2
45,17,4,2,62,0.805876,7.502124,1,4,1,20,4,37.6
46,17,4,11,101,2.741544,5.136456,0,4,1,22,4,36.7
50,17,4,4,45,0.09711,1.07289,0,2,0,23,4,28.7
51,17,4,13,70,6.5856,6.8544,1,2,1,17,4,21.2
51,17,4,19,138,1.430784,7.401216,0,3,1,20,4,81.7
51,17,4,14,315,9.43299,5.05701,0,5,1,16,4,80.4
55,17,4,18,101,6.326034,8.419966,1,5,1,22,4,64.3
55,17,4,15,54,0.805734,1.516266,0,5,1,32,4,29.2
56,17,4,2,34,1.596912,3.571088,0,1,1,16,4,13.9
57,17,4,19,14,0.05292,0.19908,0,3,1,26,4,8.5
57,17,4,17,12,0.1905,1.3335,0,5,1,22,4,7.1
58,17,4,14,226,2.961504,17.604496,0,2,1,22,4,94.1
61,17,4,6,135,3.22218,3.66282,0,3,1,32,4,72.9
62,17,4,4,60,2.52648,4.43352,0,5,0,28,4,23.4
62,17,4,13,49,3.658928,1.437072,0,3,0,33,4,19.8
62,17,4,10,89,0.895607,1.685393,0,3,1,38,4,50.2
62,17,4,26,160,19.35216,23.36784,1,2,1,22,4,54.2
71,17,4,32,40,2.2378,0.4422,0,3,0,36,4,23.5
75,17,4,23,10,0.178,1.822,0,5,1,49,4,4.5
23,18,4,0,29,0.172144,2.901856,1,2,1,3,4,14.2
23,18,4,0,18,0.478224,0.997776,1,4,0,2,4,9.2
24,18,4,0,23,0.983411,2.305589,1,1,1,2,4,12
27,18,4,0,17,0.822188,1.098812,1,1,0,4,4,8
28,18,4,2,29,0.5626,2.2504,1,1,1,6,4,13.6
29,18,4,2,59,0.783756,2.402244,0,1,1,6,4,29
30,18,4,0,30,1.6038,1.3662,1,1,1,9,4,15.4
30,18,4,4,33,1.900899,1.102101,0,3,1,9,4,20.8
30,18,4,1,26,1.153776,1.082224,0,2,1,6,4,12.3
31,18,4,4,78,1.410864,2.957136,0,3,1,6,4,36.6
34,18,4,3,31,1.040732,2.338268,1,1,1,11,4,15.5
39,18,4,3,85,0.92701,2.30299,0,2,1,12,4,38.2
44,18,4,1,57,2.505264,2.168736,1,1,0,11,4,31.4
44,18,4,9,71,0.796833,5.380167,1,3,1,6,4,27.4
45,18,4,3,53,2.195154,4.005846,1,3,0,5,4,30.8
45,18,4,14,105,3.36672,6.71328,0,5,1,17,4,56
48,18,4,6,31,1.207016,6.480984,1,3,1,18,4,14.7
49,18,4,17,143,2.116543,3.746457,0,2,1,26,4,78.9
51,18,4,16,143,5.870865,10.574135,0,5,0,22,4,92.7
56,18,4,13,34,1.12489,1.08511,0,5,1,23,4,22.4
58,18,4,10,360,9.85248,21.82752,0,2,1,21,4,90.7
62,18,4,15,54,0.489888,5.342112,0,1,1,41,4,25.6
63,18,4,17,52,1.94688,3.04512,0,3,1,25,4,31
65,18,4,6,50,6.019,6.981,1,1,1,24,4,20
69,18,4,28,103,15.66012,13.17988,1,4,0,40,4,54.2
70,18,4,12,123,0.613524,2.953476,0,2,1,42,4,58.6
73,18,4,27,53,0.25758,4.03542,0,5,1,45,4,21.7
74,18,4,13,79,0.919481,8.007519,0,2,0,18,4,34.8
24,19,4,0,44,0.722304,1.785696,1,1,1,3,4,20.1
24,19,4,0,26,0.496938,1.297062,1,1,0,3,4,13.6
25,19,4,0,15,0.065025,0.159975,1,2,1,3,4,6.2
27,19,4,0,91,0.494312,4.601688,1,1,0,6,4,20.3
28,19,4,0,19,0.79325,1.58175,0,1,0,7,4,7.3
29,19,4,0,71,0.873655,6.723345,0,1,1,5,4,49.8
31,19,4,0,25,0.3504,0.2496,0,2,1,7,4,19
33,19,4,2,55,1.907895,3.207105,0,3,0,6,4,22.8
33,19,4,2,48,1.35936,1.47264,0,2,1,13,4,33.1
34,19,4,1,36,0.396576,0.899424,0,2,1,10,4,28.9
35,19,4,3,37,1.02564,4.15436,0,3,1,13,4,17.8
37,19,4,8,76,2.28152,3.72248,0,4,1,5,4,42
41,19,4,4,87,3.35559,19.78641,1,3,0,9,4,47.8
44,19,4,10,35,1.972355,1.842645,0,3,1,20,4,17.7
46,19,4,7,46,0.124062,1.301938,0,2,1,20,4,13.4
50,19,4,14,120,2.46456,12.65544,0,5,1,28,4,25.7
52,19,4,4,51,0.95472,2.10528,0,3,1,16,4,28.4
54,19,4,14,125,2.451,4.674,0,5,1,25,4,64.6
58,19,4,20,1073,109.072596,102.308404,1,4,1,27,4,77.6
59,19,4,4,39,4.682301,3.546699,1,1,1,21,4,20.9
68,19,4,7,24,0.59436,2.45364,0,1,0,14,4,10.1
69,19,4,11,68,0.454784,5.529216,0,3,1,37,4,37.6
70,19,4,8,60,1.04058,1.41942,0,5,0,30,4,24.1
71,19,4,7,14,2.33772,0.88228,0,4,0,18,4,5.6
74,19,4,37,27,0.626886,0.075114,0,4,1,29,4,9.8
76,19,4,25,89,4.37613,10.30887,0,4,0,38,4,53.6
77,19,4,24,159,1.673475,2.301525,0,5,0,43,4,68.6
78,19,4,21,44,0.561924,0.890076,0,2,0,18,4,20.4
79,19,4,39,15,0.48411,1.00089,0,5,1,38,4,9.5
25,20,5,0,40,1.18944,2.17056,1,2,1,3,4,25.5
25,20,5,0,52,5.792228,2.891772,1,1,1,5,4,24.3
26,20,5,0,18,0.251784,0.684216,0,1,0,4,4,6.6
30,20,5,1,27,2.53071,3.03129,1,3,1,5,4,15.2
34,20,5,2,72,1.424016,2.751984,0,4,0,5,4,35.5
35,20,5,4,77,3.8192,8.5008,0,5,0,8,4,45.7
35,20,5,4,30,0.6864,2.6136,1,2,0,6,4,12.5
39,20,5,7,58,4.258128,5.079872,1,2,0,13,4,28.5
43,20,5,4,101,0.302596,0.404404,0,3,1,22,4,62.4
43,20,5,7,54,1.177686,9.244314,0,5,0,5,4,22.2
45,20,5,12,46,0.193154,0.680846,0,3,1,20,4,30.6
46,20,5,5,122,8.275504,6.608496,1,4,1,22,4,62
47,20,5,9,76,1.0374,4.2826,0,5,0,15,4,40.5
57,20,5,6,234,6.652152,17.449848,1,4,0,18,4,98.2
57,20,5,17,97,5.36895,3.36105,0,1,0,24,4,45.3
66,20,5,23,81,0.738072,4.769928,0,4,1,40,4,45.9
29,21,5,0,32,0.662752,4.105248,0,3,0,5,4,16.6
35,21,5,2,74,1.97802,2.90598,1,2,0,12,4,39.2
41,21,5,10,47,1.323144,13.058856,0,4,0,2,4,20.9
43,21,5,2,69,5.099859,9.597141,0,1,1,21,4,30.5
59,21,5,3,53,0.922412,3.105588,0,1,0,15,4,28.3
74,21,5,8,9,0.04023,0.04977,0,1,0,35,4,5.2
32,22,5,1,83,1.909332,11.536668,1,2,1,9,4,41.4
78,7,1,15,10,0.254,0.746,0,4,0,14,5,3.8
24,8,1,1,17,0.301903,0.701097,0,2,1,4,5,10.5
37,8,1,11,52,3.30876,3.24324,0,2,1,7,5,29.2
